Eliza is walking to Northampton,Noho,True,Amherst,False,False,Jane,0.0,1,0.75
Eliza is walking to Northampton,Amherst,False,Noho,True,False,Jane,0.116728667248,1,0.75
Eliza is walking to Northampton,Noho,False,Amherst,True,False,Sarah,0.133271332752,1,0.75
Eliza is walking to Northampton,Amherst,False,Amherst,True,False,Jane,0.116728667248,1,0.75
Eliza is walking to Northampton,Noho,False,Amherst,True,False,Jane,0.116728667248,1,0.75
Eliza is walking to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,1,0.75
Eliza is walking to Northampton,Amherst,False,Noho,True,False,Sarah,0.133271332752,1,0.75
Eliza is walking to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,1,0.75
Eliza is walking to Northampton,Amherst,False,Noho,False,True,Sarah,0.0,1,0.75
Eliza is walking to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,1,0.75
Eliza is walking to Northampton,Noho,False,Noho,True,False,Jane,0.116728667248,1,0.75
Eliza is walking to Northampton,Amherst,False,Noho,False,True,Jane,0.0,1,0.75
Eliza is walking to Northampton,Noho,False,Noho,True,False,Sarah,0.133271332752,1,0.75
Eliza is walking to Northampton,Amherst,False,Amherst,False,True,Sarah,0.0,1,0.75
Eliza is walking to Northampton,Amherst,True,Amherst,False,False,Sarah,0.0,1,0.75
Eliza is walking to Northampton,Amherst,False,Amherst,True,False,Sarah,0.133271332752,1,0.75
Eliza is going to Northampton,Noho,True,Amherst,False,False,Jane,0.0,1,0.75
Eliza is going to Northampton,Amherst,False,Noho,True,False,Jane,0.233457334496,1,0.75
Eliza is going to Northampton,Noho,False,Amherst,True,False,Sarah,0.266542665504,1,0.75
Eliza is going to Northampton,Noho,False,Amherst,True,False,Jane,0.0,1,0.75
Eliza is going to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,1,0.75
Eliza is going to Northampton,Amherst,False,Noho,True,False,Sarah,0.0,1,0.75
Eliza is going to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,1,0.75
Eliza is going to Northampton,Amherst,False,Noho,False,True,Sarah,0.0,1,0.75
Eliza is going to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,1,0.75
Eliza is going to Northampton,Amherst,False,Amherst,True,False,Jane,0.233457334496,1,0.75
Eliza is going to Northampton,Amherst,False,Noho,False,True,Jane,0.0,1,0.75
Eliza is going to Northampton,Amherst,False,Amherst,True,False,Sarah,0.266542665504,1,0.75
Eliza is going to Northampton,Noho,False,Noho,True,False,Jane,0.0,1,0.75
Eliza is going to Northampton,Amherst,False,Amherst,False,True,Sarah,0.0,1,0.75
Eliza is going to Northampton,Amherst,True,Amherst,False,False,Sarah,0.0,1,0.75
Eliza is going to Northampton,Noho,False,Noho,True,False,Sarah,0.0,1,0.75
You are coming to Northampton,Noho,True,Amherst,False,False,Jane,0.0,1,0.75
You are coming to Northampton,Amherst,False,Noho,True,False,Jane,0.0,1,0.75
You are coming to Northampton,Noho,False,Amherst,True,False,Sarah,0.0,1,0.75
You are coming to Northampton,Noho,False,Amherst,True,False,Jane,0.0,1,0.75
You are coming to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,1,0.75
You are coming to Northampton,Amherst,False,Noho,True,False,Sarah,0.0,1,0.75
You are coming to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,1,0.75
You are coming to Northampton,Amherst,False,Noho,False,True,Sarah,1,1,0.75
You are coming to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,1,0.75
You are coming to Northampton,Amherst,False,Amherst,True,False,Jane,0.0,1,0.75
You are coming to Northampton,Amherst,False,Noho,False,True,Jane,0.0,1,0.75
You are coming to Northampton,Noho,False,Noho,True,False,Sarah,0.0,1,0.75
You are coming to Northampton,Noho,False,Noho,True,False,Jane,0.0,1,0.75
You are coming to Northampton,Amherst,False,Amherst,True,False,Sarah,0.0,1,0.75
You are coming to Northampton,Amherst,True,Amherst,False,False,Sarah,0.0,1,0.75
You are coming to Northampton,Amherst,False,Amherst,False,True,Sarah,0.0,1,0.75
I am coming to Northampton,Noho,True,Amherst,False,False,Jane,1,1,0.75
I am coming to Northampton,Amherst,False,Noho,True,False,Jane,0.0,1,0.75
I am coming to Northampton,Noho,False,Amherst,True,False,Sarah,0.0,1,0.75
I am coming to Northampton,Noho,False,Amherst,True,False,Jane,0.0,1,0.75
I am coming to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,1,0.75
I am coming to Northampton,Amherst,False,Noho,True,False,Sarah,0.0,1,0.75
I am coming to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,1,0.75
I am coming to Northampton,Amherst,False,Noho,False,True,Sarah,0.0,1,0.75
I am coming to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,1,0.75
I am coming to Northampton,Amherst,False,Amherst,True,False,Jane,0.0,1,0.75
