Eliza is walking to Northampton,Noho,True,Amherst,False,False,Jane,0.0,1,0.5
Eliza is walking to Northampton,Amherst,False,Noho,True,False,Jane,0.118947224594,1,0.5
Eliza is walking to Northampton,Noho,False,Amherst,True,False,Sarah,0.131052775406,1,0.5
Eliza is walking to Northampton,Amherst,False,Amherst,True,False,Jane,0.118947224594,1,0.5
Eliza is walking to Northampton,Noho,False,Amherst,True,False,Jane,0.118947224594,1,0.5
Eliza is walking to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,1,0.5
Eliza is walking to Northampton,Amherst,False,Noho,True,False,Sarah,0.131052775406,1,0.5
Eliza is walking to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,1,0.5
Eliza is walking to Northampton,Amherst,False,Noho,False,True,Sarah,0.0,1,0.5
Eliza is walking to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,1,0.5
Eliza is walking to Northampton,Noho,False,Noho,True,False,Jane,0.118947224594,1,0.5
Eliza is walking to Northampton,Amherst,False,Noho,False,True,Jane,0.0,1,0.5
Eliza is walking to Northampton,Noho,False,Noho,True,False,Sarah,0.131052775406,1,0.5
Eliza is walking to Northampton,Amherst,False,Amherst,False,True,Sarah,0.0,1,0.5
Eliza is walking to Northampton,Amherst,True,Amherst,False,False,Sarah,0.0,1,0.5
Eliza is walking to Northampton,Amherst,False,Amherst,True,False,Sarah,0.131052775406,1,0.5
Eliza is going to Northampton,Noho,True,Amherst,False,False,Jane,0.0,1,0.5
Eliza is going to Northampton,Amherst,False,Noho,True,False,Jane,0.237894449188,1,0.5
Eliza is going to Northampton,Noho,False,Amherst,True,False,Sarah,0.262105550812,1,0.5
Eliza is going to Northampton,Noho,False,Amherst,True,False,Jane,0.0,1,0.5
Eliza is going to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,1,0.5
Eliza is going to Northampton,Amherst,False,Noho,True,False,Sarah,0.0,1,0.5
Eliza is going to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,1,0.5
Eliza is going to Northampton,Amherst,False,Noho,False,True,Sarah,0.0,1,0.5
Eliza is going to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,1,0.5
Eliza is going to Northampton,Amherst,False,Amherst,True,False,Jane,0.237894449188,1,0.5
Eliza is going to Northampton,Amherst,False,Noho,False,True,Jane,0.0,1,0.5
Eliza is going to Northampton,Amherst,False,Amherst,True,False,Sarah,0.262105550812,1,0.5
Eliza is going to Northampton,Noho,False,Noho,True,False,Jane,0.0,1,0.5
Eliza is going to Northampton,Amherst,False,Amherst,False,True,Sarah,0.0,1,0.5
Eliza is going to Northampton,Amherst,True,Amherst,False,False,Sarah,0.0,1,0.5
Eliza is going to Northampton,Noho,False,Noho,True,False,Sarah,0.0,1,0.5
You are coming to Northampton,Noho,True,Amherst,False,False,Jane,0.0,1,0.5
You are coming to Northampton,Amherst,False,Noho,True,False,Jane,0.0,1,0.5
You are coming to Northampton,Noho,False,Amherst,True,False,Sarah,0.0,1,0.5
You are coming to Northampton,Noho,False,Amherst,True,False,Jane,0.0,1,0.5
You are coming to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,1,0.5
You are coming to Northampton,Amherst,False,Noho,True,False,Sarah,0.0,1,0.5
You are coming to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,1,0.5
You are coming to Northampton,Amherst,False,Noho,False,True,Sarah,1,1,0.5
You are coming to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,1,0.5
You are coming to Northampton,Amherst,False,Amherst,True,False,Jane,0.0,1,0.5
You are coming to Northampton,Amherst,False,Noho,False,True,Jane,0.0,1,0.5
