Eliza is walking to Northampton,Noho,True,Amherst,False,False,Jane,0.0,0,0.75
Eliza is walking to Northampton,Amherst,False,Noho,True,False,Jane,0.125222914933,0,0.75
Eliza is walking to Northampton,Noho,False,Amherst,True,False,Sarah,0.142969376399,0,0.75
Eliza is walking to Northampton,Amherst,False,Amherst,True,False,Jane,0.125222914933,0,0.75
Eliza is walking to Northampton,Noho,False,Amherst,True,False,Jane,0.110786744327,0,0.75
Eliza is walking to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,0,0.75
Eliza is walking to Northampton,Amherst,False,Noho,True,False,Sarah,0.121020964341,0,0.75
Eliza is walking to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,0,0.75
Eliza is walking to Northampton,Amherst,False,Noho,False,True,Sarah,0.0,0,0.75
Eliza is walking to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,0,0.75
Eliza is walking to Northampton,Noho,False,Noho,True,False,Jane,0.110786744327,0,0.75
Eliza is walking to Northampton,Amherst,False,Noho,False,True,Jane,0.0,0,0.75
Eliza is walking to Northampton,Noho,False,Noho,True,False,Sarah,0.121020964341,0,0.75
Eliza is walking to Northampton,Amherst,False,Amherst,False,True,Sarah,0.0,0,0.75
Eliza is walking to Northampton,Amherst,True,Amherst,False,False,Sarah,0.0,0,0.75
Eliza is walking to Northampton,Amherst,False,Amherst,True,False,Sarah,0.142969376399,0,0.75
Eliza is going to Northampton,Noho,True,Amherst,False,False,Jane,0.0,0,0.75
Eliza is going to Northampton,Amherst,False,Noho,True,False,Jane,0.125222914933,0,0.75
Eliza is going to Northampton,Noho,False,Amherst,True,False,Sarah,0.142969376399,0,0.75
Eliza is going to Northampton,Amherst,False,Amherst,True,False,Jane,0.125222914933,0,0.75
Eliza is going to Northampton,Noho,False,Amherst,True,False,Jane,0.110786744327,0,0.75
Eliza is going to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,0,0.75
Eliza is going to Northampton,Amherst,False,Noho,True,False,Sarah,0.121020964341,0,0.75
Eliza is going to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,0,0.75
Eliza is going to Northampton,Amherst,False,Noho,False,True,Sarah,0.0,0,0.75
Eliza is going to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,0,0.75
Eliza is going to Northampton,Noho,False,Noho,True,False,Jane,0.110786744327,0,0.75
Eliza is going to Northampton,Amherst,False,Noho,False,True,Jane,0.0,0,0.75
Eliza is going to Northampton,Noho,False,Noho,True,False,Sarah,0.121020964341,0,0.75
Eliza is going to Northampton,Amherst,False,Amherst,False,True,Sarah,0.0,0,0.75
Eliza is going to Northampton,Amherst,True,Amherst,False,False,Sarah,0.0,0,0.75
Eliza is going to Northampton,Amherst,False,Amherst,True,False,Sarah,0.142969376399,0,0.75
You are coming to Northampton,Noho,True,Amherst,False,False,Jane,0.0,0,0.75
You are coming to Northampton,Amherst,False,Noho,True,False,Jane,0.0,0,0.75
You are coming to Northampton,Noho,False,Amherst,True,False,Sarah,0.0,0,0.75
You are coming to Northampton,Noho,False,Amherst,True,False,Jane,0.0,0,0.75
You are coming to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,0,0.75
You are coming to Northampton,Amherst,False,Noho,True,False,Sarah,0.0,0,0.75
You are coming to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,0,0.75
You are coming to Northampton,Amherst,False,Noho,False,True,Sarah,1,0,0.75
You are coming to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,0,0.75
You are coming to Northampton,Amherst,False,Amherst,True,False,Jane,0.0,0,0.75
You are coming to Northampton,Amherst,False,Noho,False,True,Jane,0.0,0,0.75
You are coming to Northampton,Noho,False,Noho,True,False,Sarah,0.0,0,0.75
You are coming to Northampton,Noho,False,Noho,True,False,Jane,0.0,0,0.75
You are coming to Northampton,Amherst,False,Amherst,True,False,Sarah,0.0,0,0.75
You are coming to Northampton,Amherst,True,Amherst,False,False,Sarah,0.0,0,0.75
You are coming to Northampton,Amherst,False,Amherst,False,True,Sarah,0.0,0,0.75
I am coming to Northampton,Noho,True,Amherst,False,False,Jane,1,0,0.75
I am coming to Northampton,Amherst,False,Noho,True,False,Jane,0.0,0,0.75
I am coming to Northampton,Noho,False,Amherst,True,False,Sarah,0.0,0,0.75
I am coming to Northampton,Noho,False,Amherst,True,False,Jane,0.0,0,0.75
I am coming to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,0,0.75
I am coming to Northampton,Amherst,False,Noho,True,False,Sarah,0.0,0,0.75
I am coming to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,0,0.75
I am coming to Northampton,Amherst,False,Noho,False,True,Sarah,0.0,0,0.75
I am coming to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,0,0.75
I am coming to Northampton,Amherst,False,Amherst,True,False,Jane,0.0,0,0.75
I am coming to Northampton,Amherst,False,Noho,False,True,Jane,0.0,0,0.75
I am coming to Northampton,Noho,False,Noho,True,False,Sarah,0.0,0,0.75
I am coming to Northampton,Noho,False,Noho,True,False,Jane,0.0,0,0.75
I am coming to Northampton,Amherst,False,Amherst,True,False,Sarah,0.0,0,0.75
I am coming to Northampton,Amherst,True,Amherst,False,False,Sarah,0.0,0,0.75
I am coming to Northampton,Amherst,False,Amherst,False,True,Sarah,0.0,0,0.75
I am walking to Northampton,Noho,True,Amherst,False,False,Jane,0.212256119125,0,0.75
I am walking to Northampton,Amherst,False,Noho,True,False,Jane,0.0,0,0.75
I am walking to Northampton,Noho,False,Amherst,True,False,Sarah,0.0,0,0.75
I am walking to Northampton,Noho,False,Amherst,True,False,Jane,0.0,0,0.75
I am walking to Northampton,Amherst,True,Amherst,False,False,Jane,0.239914351764,0,0.75
I am walking to Northampton,Amherst,False,Noho,True,False,Sarah,0.0,0,0.75
I am walking to Northampton,Amherst,False,Amherst,False,True,Jane,0.0,0,0.75
I am walking to Northampton,Amherst,False,Noho,False,True,Sarah,0.0,0,0.75
I am walking to Northampton,Noho,True,Amherst,False,False,Sarah,0.273914764555,0,0.75
I am walking to Northampton,Amherst,False,Amherst,True,False,Jane,0.0,0,0.75
I am walking to Northampton,Amherst,False,Noho,False,True,Jane,0.0,0,0.75
I am walking to Northampton,Noho,False,Noho,True,False,Sarah,0.0,0,0.75
I am walking to Northampton,Noho,False,Noho,True,False,Jane,0.0,0,0.75
I am walking to Northampton,Amherst,False,Amherst,True,False,Sarah,0.0,0,0.75
I am walking to Northampton,Amherst,False,Amherst,False,True,Sarah,0.0,0,0.75
I am walking to Northampton,Amherst,True,Amherst,False,False,Sarah,0.273914764555,0,0.75
You are going to Northampton,Noho,True,Amherst,False,False,Jane,0.0,0,0.75
You are going to Northampton,Amherst,False,Noho,True,False,Jane,0.0,0,0.75
You are going to Northampton,Noho,False,Amherst,True,False,Sarah,0.0,0,0.75
You are going to Northampton,Noho,False,Amherst,True,False,Jane,0.0,0,0.75
You are going to Northampton,Amherst,False,Amherst,False,True,Jane,0.243417788422,0,0.75
You are going to Northampton,Amherst,False,Noho,True,False,Sarah,0.0,0,0.75
You are going to Northampton,Amherst,True,Amherst,False,False,Jane,0.0,0,0.75
You are going to Northampton,Amherst,False,Noho,False,True,Sarah,0.235249718538,0,0.75
You are going to Northampton,Noho,True,Amherst,False,False,Sarah,0.0,0,0.75
You are going to Northampton,Amherst,False,Amherst,True,False,Jane,0.0,0,0.75
You are going to Northampton,Amherst,False,Noho,False,True,Jane,0.243417788422,0,0.75
You are going to Northampton,Noho,False,Noho,True,False,Sarah,0.0,0,0.75
You are going to Northampton,Noho,False,Noho,True,False,Jane,0.0,0,0.75
You are going to Northampton,Amherst,False,Amherst,True,False,Sarah,0.0,0,0.75
You are going to Northampton,Amherst,True,Amherst,False,False,Sarah,0.0,0,0.75
