speaker,cg,generation,sampler,sampled_w_idx,selected_u,listener_belief,speaker_belief,location_pref,name,school/company,major,w_idx,cg_listener_prob,cg_speaker_prob
b,approx,6,difference_thresh,2,They study a science,0.034482758620689655,0.05555555555555555,indoor,Sally,University of New Orleans,German,1,0.09568513619439545,0.09568513619439545
b,approx,6,difference_thresh,2,They study a science,0.6896551724137931,0.8333333333333334,outdoor,Katie,University of New Orleans,Astronomy,2,0.6125616834651797,0.6130789521999443
b,approx,6,difference_thresh,2,They study a science,0.034482758620689655,0.05555555555555555,indoor,Ina,University of New Orleans,Astronomy,3,0.14949419170018116,0.15324666882174734
a,approx,7,difference_thresh,2,They like being outdoors,0.05555555555555555,0.2413793103448276,outdoor,Nancy,University of New Orleans,German,0,0.12088658046003842,0.1376448384345038
a,approx,7,difference_thresh,2,They like being outdoors,0.05555555555555555,0.034482758620689655,indoor,Sally,University of New Orleans,German,1,0.07973761349532953,0.07973761349532954
a,approx,7,difference_thresh,2,They like being outdoors,0.8333333333333334,0.6896551724137931,outdoor,Katie,University of New Orleans,Astronomy,2,0.6716702486931759,0.6580390549866822
a,approx,7,difference_thresh,2,They like being outdoors,0.05555555555555555,0.034482758620689655,indoor,Ina,University of New Orleans,Astronomy,3,0.1277055573514561,0.1245784930834843
b,approx,8,difference_thresh,2,They like being outdoors,0.2413793103448276,0.05555555555555555,outdoor,Nancy,University of New Orleans,German,0,0.14017725187590097,0.11411326161878228
b,approx,8,difference_thresh,2,They like being outdoors,0.034482758620689655,0.05555555555555555,indoor,Sally,University of New Orleans,German,1,0.06644801124610797,0.06644801124610794
b,approx,8,difference_thresh,2,They like being outdoors,0.6896551724137931,0.8333333333333334,outdoor,Katie,University of New Orleans,Astronomy,2,0.6895593259750875,0.7130174293422297
b,approx,8,difference_thresh,2,They like being outdoors,0.034482758620689655,0.05555555555555555,indoor,Ina,University of New Orleans,Astronomy,3,0.10381541090290361,0.1064212977928801
undefined
